id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5T03itPFOPGGkvVPvPiyla,0.6599999999999999,0.5951620356418138,0.6363636363636364,0.7738962520846135,1.0,0.05079533404029692,0.25702539716109,0.0,0.3635797342192691,0.39271255060728744,0.47326917310143196
2qRN7PWiHRLprw4FpDeI9N,0.7863157894736842,0.6504128744500031,0.7272727272727273,0.8349863951549199,1.0,0.23117709437963946,0.3343349166456793,0.0,0.1549003322259136,0.8502024291497975,0.41237630257140717
3FHXUqaUer9o231Je1zxIN,0.4926315789473684,0.6313262210435376,0.7272727272727273,0.8256824365838675,0.0,0.08939554612937434,0.31124246277365913,0.0,0.11856312292358803,0.771255060728745,0.4283445160806657
4vIKzWqtn44umal5jXq4wE,0.8189473684210526,0.5901392321137966,0.7272727272727273,0.854589075163112,1.0,0.28525980911983034,0.468873560943536,0.0,0.0699750830564784,0.5192307692307693,0.459184534073019
5d1rmWWF1725tnYjq6rMDB,0.7642105263157895,0.732786852309485,0.09090909090909091,0.832645776646479,0.0,0.16861081654294804,0.11043851606044022,3.463855421686747e-06,0.07267441860465115,0.4423076923076923,0.7971221605817528
7hvO2qCwJVZxiyoA7c9i5d,0.6642105263157895,0.7980832981737087,0.09090909090909091,0.8603821059715031,1.0,0.042523860021208906,0.00024233020289351256,0.010843373493975905,0.3708471760797342,0.6032388663967612,0.43326898568108557
6J7WMB5GII6pEOzy687jhO,0.7389473684210526,0.7960741767625018,0.2727272727272727,0.8439100032183506,1.0,0.059597030752916225,0.007175086463167396,4.578313253012048e-05,0.09053156146179402,0.37449392712550605,0.4871617062748332
4c620OIMXLAdFJnnqdQ0XU,0.8936842105263157,0.4053000622827638,0.6363636363636364,0.7972146639749556,0.0,0.23966065747614,0.11947469366253506,0.00011847389558232931,0.04973006644518271,0.3481781376518218,0.6558587600269885
3iLGeA7LEHxctzSp7Ff1vf,0.8410526315789474,0.5800936250577622,0.36363636363636365,0.8664091986307384,0.0,0.05164369034994698,0.0038216605530566393,0.0,0.3573504983388704,0.3674089068825911,0.6699668265986956
36jvZGzkha6Iofib8BBzOL,0.7999999999999999,0.47662387238060794,0.7272727272727273,0.7798355715497822,1.0,0.2534464475079533,0.2951781470366016,0.0,0.08014950166112957,0.35931174089068824,0.6891211859959517
1DUhAeBCT4r66Gu4P3nirG,0.5157894736842105,0.9326944327245695,0.09090909090909091,0.9142163316656429,0.0,0.06977730646871685,0.0009330957795869857,3.032128514056225e-05,0.8307724252491694,0.5334008097165992,0.7133593222880276
4k80K0b6KZ2QjAYkXON7q6,0.6284210526315789,0.9216442649629317,0.6363636363636364,0.9304836302993068,1.0,0.04665959703075291,0.00014192822953690312,0.0,0.2691029900332226,0.7388663967611336,0.5340870754929156
1jF7IL57ayN4Ity3jQqGu0,0.708421052631579,0.6303216603379342,0.18181818181818182,0.8100002925773138,1.0,0.03170731707317073,0.001412013192498013,0.0,0.07433554817275746,0.5576923076923077,0.48728352949996256
1mKXFLRA179hdOWQBwUk9e,0.8189473684210526,0.5479476824784523,0.18181818181818182,0.8041194885748562,1.0,0.05185577942735949,0.34738717318203854,0.0003032128514056225,0.11337209302325582,0.44635627530364375,0.4451326936052178
1QNqrsNQ1JVLEwncov3lEY,0.48105263157894734,0.8252064372250014,0.8181818181818182,0.8776441674712545,1.0,0.3297985153764581,0.0014421337845049956,0.0,0.08845514950166113,0.5850202429149797,0.9005781917684985
1EzyTh2gxdnU9sq3ivtw4w,0.4473684210526315,0.9557993289534485,0.8181818181818182,0.9457561660668834,1.0,0.1452810180275716,0.0009441399966562126,0.0,0.14659468438538206,0.5111336032388664,0.6320142064622536
5d4Q9bLZWtsL90vvSh8UWr,0.6578947368421052,0.8442930906314668,1.0,0.9114075894555138,0.0,0.06542948038176034,0.0021851083873439055,0.0,0.042151162790697666,0.5435222672064778,0.6092801184496589
2bq6lTZcVtQ6m8bpaVCwA9,0.7736842105263158,0.7930604946456915,0.09090909090909091,0.885807074519442,0.0,0.0799575821845175,0.0022855103607005147,0.00010943775100401607,0.11441029900332225,0.9139676113360324,0.6184028038083814
3030YT1OMJa4bxthLLHuVM,0.5126315789473683,0.3379944950073333,0.0,0.8115509523391558,1.0,0.0327677624602333,0.5240946462896712,0.0,0.13309800664451826,0.25708502024291496,0.5528806507234426
6l2Q66TlfZqzbRkFrZOMT1,0.7021052631578948,0.9045667329676732,0.6363636363636364,0.8826764972644023,1.0,0.10477200424178156,0.0011208474697638453,0.0,0.04111295681063122,0.7277327935222672,0.6369152485193793
10Hb1MlXsnI7Yi936C97NA,0.7463157894736842,0.7960741767625018,0.6363636363636364,0.9330290529272363,1.0,0.055779427359490985,0.001371852403155369,0.00010441767068273092,0.12167774086378738,0.6892712550607288,0.515462178574106
5BIL4QX0mLVQGVR0YqkasO,0.4831578947368421,0.7568963092439676,0.09090909090909091,0.8780537757102316,1.0,0.052067868504772005,0.009223286719642228,0.0,0.08014950166112957,0.5961538461538461,0.46523352575155563
1Vqcqt1QwfjWqWXIlDGaMZ,0.4031578947368421,0.3590902698250055,0.9090909090909092,0.8152374264899501,1.0,0.02948038176033934,0.7670674218126661,0.0,0.08637873754152824,0.3016194331983806,0.36889946772621635
37iUoOyvCGbu3tfjxY1usf,0.708421052631579,0.9045667329676732,0.4545454545454546,0.8861874250270636,0.0,0.05641569459172852,0.08222556154723297,3.3534136546184744e-06,0.0482765780730897,0.7874493927125507,0.5950080590748932
3LdF68v3DpGluhLtP97s1a,0.5947368421052631,0.8352520442810358,0.8181818181818182,0.8631323327189212,1.0,0.07306468716861082,0.0015124151658546224,4.598393574297189e-06,0.1663205980066445,0.2408906882591093,0.5952470200164931
4MXX6eANzr0VvZBmgO8OrI,0.5021052631578947,0.6785405742068994,0.18181818181818182,0.828520436525352,1.0,0.04061505832449629,0.03332980052256416,0.0,0.33554817275747506,0.3684210526315789,0.7400760926606192
6Ip9pqPGZxFAOSHnepy1AI,0.5157894736842105,0.7619191127719848,0.0,0.8419204774861759,1.0,0.06383881230116649,0.12248675286323335,0.0,0.1040282392026578,0.7317813765182186,0.3746439013419297
3IbVEi59YVxtbIjF4GrQ6B,0.7621052631578946,0.8362566049866393,0.5454545454545454,0.8974516515989353,1.0,0.30965005302226933,0.004845760681294056,1.1646586345381528e-05,0.08534053156146179,0.6933198380566802,0.4071379038908464
24S7rWWB6ohk2j5ABrm5DJ,0.8852631578947368,0.7408233379543125,1.0,0.8673747037654702,0.0,0.21845174973488865,0.1516033251366501,5.923694779116466e-05,0.06945598006644518,0.5779352226720648,0.4024430242147088
5gMA9DaGp2VVu3tfM8YqLP,0.8378947368421052,0.5007333293150905,0.09090909090909091,0.8405453641124669,1.0,0.046977730646871683,0.0015425357578616051,0.0,0.061461794019933555,0.39574898785425106,0.5389646900067472
6JjBYAT9eiS1LEtav863Ru,0.8031578947368421,0.7297731701926747,0.6363636363636364,0.8722607449018405,1.0,0.34570519618239665,0.006793558964412279,1.2248995983935744e-05,0.07132475083056478,0.36639676113360325,0.49630313366819107
4kf8eko93JWjalETh1O2Xu,0.7452631578947367,0.9809133465935346,0.6363636363636364,0.9293718365077974,0.0,0.05737009544008484,0.026502466334314714,0.0004909638554216867,0.260797342192691,0.8967611336032388,0.5905146562710848
0Psy9zqMacRykO5pfTjJnE,0.8642105263157894,0.5047515721375043,0.09090909090909091,0.8826764972644023,1.0,0.03138918345705197,0.02138196569312763,1.5060240963855423e-06,0.04838039867109635,0.6265182186234818,0.5809655896244097
5E8sSt4mj4boeyGZyjH3Qq,0.5357894736842105,0.42338215498362564,0.36363636363636365,0.7813862313116242,0.0,0.34252386002120894,0.3052183443722626,0.0,0.03467607973421927,0.5384615384615385,0.336344553564735
0LYlsuc3mdKKFUp97qZoEF,0.5389473684210526,0.9156169007293111,0.09090909090909091,0.89572544544896,1.0,0.07560975609756097,0.0024863143074137337,0.0,0.016611295681063124,0.6538461538461539,0.7871560836644426
1o8MRS1zWzZPuspL59hI33,0.7063157894736842,0.2716934884375063,0.8181818181818182,0.7121624389244859,1.0,0.9946977730646871,0.9819276447958103,0.0,0.13102159468438537,0.5091093117408907,0.4235184421620811
7Ll3VXNTomulI653x2VDGk,0.8684210526315789,0.5127880577823318,0.9090909090909092,0.721905263465871,0.0,0.34888653234358435,0.1144545949947046,0.0,0.15905315614617938,0.3147773279352227,0.46908501386910567
1hIS4cbc3yOt1bq6Tduagb,0.7021052631578948,0.8694071082715529,0.4545454545454546,0.8457532402937478,1.0,0.6373276776246023,0.5481911198952575,0.0,0.08326411960132889,0.6811740890688259,0.44104224454606794
457sgSRzlW4IBmD4U1lnUI,0.7178947368421053,0.6263034175155204,1.0,0.7310921911115014,0.0,0.9045599151643691,0.43875296893655313,0.0,0.047549833887043175,0.5576923076923077,0.4578491641052553
3faHp5BSC33QM1jDJQp1g4,0.6821052631578948,0.7056637132581921,0.9090909090909092,0.6921501506773167,0.0,0.5397667020148462,0.3423670745142081,8.403614457831326e-05,0.18397009966777408,0.7813765182186235,0.41724923157658
1CfuoKGlx0PSF5TRkSUARs,0.7905263157894736,0.5268519076607799,0.09090909090909091,0.7074519441762488,1.0,0.40402969247083775,0.0047754792999444295,0.00036345381526104424,0.27844684385382057,0.3309716599190283,0.8337019266811605
6adPlslYOUSYGcOhBTi4r4,0.8863157894736842,0.5288610290719868,0.09090909090909091,0.6858597384358819,1.0,0.33191940615058324,0.10843047659330803,0.00463855421686747,0.08949335548172757,0.3896761133603239,0.4589080890621486
4Qd64vxC8AmAIbojVIGACg,0.7126315789473684,0.5589978502400901,0.09090909090909091,0.7103192018490888,1.0,0.5015906680805938,0.20782843021635136,1.465863453815261e-06,0.08845514950166113,0.5698380566801619,0.4639028412924507
66dgNf8aAxRr8SCIEXNtaa,0.8452631578947368,0.5891346714081932,0.09090909090909091,0.7765294479066095,1.0,0.19088016967126192,0.20582039074921918,0.0,0.4632475083056478,0.24696356275303644,0.42621260964090263
2bBytC9NqBQJGPRxqh1BK7,0.82,0.4585417796797461,0.7272727272727273,0.7238655314666902,1.0,0.3372216330858961,0.11847067392896897,0.005261044176706827,0.09156976744186046,0.13360323886639677,0.4165604618037334
30BMdMVWYM0cvT0SHYNPEC,0.9347368421052631,0.5851164285857794,0.09090909090909091,0.7413031393545746,1.0,0.33934252386002123,0.14959528566951788,8.032128514056226e-05,0.29817275747508304,0.2145748987854251,0.48254179473723674
1UsqR0mGlDV6vp0V7mWuSw,0.9347368421052631,0.533883832600004,0.36363636363636365,0.7055501916381406,1.0,0.5090137857900318,0.28614196943450676,0.0,0.07817691029900332,0.5030364372469636,0.4588237499062899
4EBQHQZe58RtP13QSLUBwL,0.9631578947368421,0.5931529142306069,0.9090909090909092,0.7338424178589193,0.0,0.37433722163308586,0.10843047659330803,8.865461847389559e-05,0.12583056478405313,0.3714574898785425,0.44999156608441415
4cub0tf4JgZZ7UhB9bUQhh,0.8126315789473684,0.6202760532818998,0.09090909090909091,0.7444922320723253,0.0,0.44220572640509015,0.5893559289714673,0.0001315261044176707,0.28467607973421927,0.4271255060728745,0.4687008021590824
4ZeluJQQwC8sdUeOXa8Kwc,0.7947368421052631,0.5600024109456935,0.09090909090909091,0.7309751601860793,1.0,0.3647932131495228,0.06063913727556194,0.0,0.05855481727574752,0.5313765182186235,0.455356473498763
3A16KjWMsZrJVTpF8qJEJa,0.7063157894736842,0.30785767383923013,0.4545454545454546,0.42286199128119617,0.0,0.4856839872746554,0.002576676083434682,3.955823293172691e-06,0.23899501661129569,0.37044534412955465,0.46898661818727044
5oZzgZ0N5gwYJJ7xnoqLa4,0.8084210526315789,0.5308701504831937,0.6363636363636364,0.724538459287867,0.0,0.32343584305408274,0.1656596014065754,0.00017771084337349398,0.14451827242524917,0.2935222672064777,0.3888737911387661
5Ahtu6NyzHTXtHDG5fcmKL,0.8221052631578947,0.7619191127719848,0.9090909090909092,0.7634219842593407,0.0,0.39554612937433725,0.7329307508714188,2.0883534136546187e-05,0.37188538205980065,0.6912955465587045,0.4686961166504236
0v2DZYuF13Zt1TMi56VoBF,0.7642105263157895,0.3811906053482812,0.7272727272727273,0.7059305421457622,1.0,0.806998939554613,0.04979572415304811,0.00011746987951807229,0.5141196013289037,0.4018218623481782,0.45331359172351754
6Dq8FZrvx9S28iyaKSwn9x,0.6463157894736842,0.6865770598517269,0.9090909090909092,0.909125486409784,1.0,0.15588547189819724,0.013349807824598875,0.0,0.3012873754152824,0.6174089068825911,0.44465477172201817
0b6UoVjUzFyZNpHI0aAhKt,0.3810526315789473,0.7157093203142265,0.8181818181818182,0.9270897334620676,0.0,0.08854718981972429,0.2700776536974493,0.0,0.19435215946843853,0.31275303643724695,0.31580328360446813
0QzliuYF4qRMXI76GwepXq,0.5989473684210526,0.5941574749362104,1.0,0.8203575294771646,0.0,0.3563096500530223,0.010237346650543985,0.0,0.4507890365448505,0.2651821862348178,0.4062101731764
03nPEoQOYMuDe7KmGljpmd,0.5547368421052632,0.7629236734775883,0.0,0.8791655695017411,1.0,0.36161187698833513,0.07328978591849472,0.0,0.06613372093023255,0.6609311740890689,0.6350879001424395
0v3dGE3xByIKFuSfvV2tsv,0.5242105263157895,0.7016454704357784,0.8181818181818182,0.787384066239504,1.0,0.03785790031813362,0.17569979874223635,0.0,0.5390365448504985,0.6912955465587045,0.49746513981557844
6ENHCuUSpsaCfYbJm1rznZ,0.42105263157894735,0.6283125389267273,0.6363636363636364,0.7647970976330497,1.0,0.03997879109225875,0.10341037792547755,0.0,0.251453488372093,0.7327935222672065,0.5130069720368844
24gP4QPktYZq9ieUP0cEtq,0.34421052631578947,0.8161653908745705,0.6363636363636364,0.7809473653412916,1.0,0.05747613997879109,0.06505682410325274,0.0,0.34904485049833883,0.6194331983805668,0.6319251817977359
0mu7O2SxjEaaWSH0R3ADBa,0.32210526315789473,0.9025576115564664,0.0,0.7772608911904972,1.0,0.07624602332979852,0.0008487581219674337,0.0,0.20681063122923588,0.5819838056680161,0.59303545992953
6p0yQSeVuPdRtItEqOIFaI,0.48,0.7277640487814678,0.18181818181818182,0.7514555721349367,1.0,0.03817603393425238,0.039956330764100385,0.0,0.05699750830564784,0.6012145748987854,0.5464943024214709
3DrvhA1uYf0Isu7iNTNBCZ,0.643157894736842,0.7739738412392261,0.6363636363636364,0.8168758594458587,0.0,0.05747613997879109,0.028811711721516732,0.00012650602409638556,0.12063953488372095,0.7884615384615384,0.4537212309768348
6Dwryb0ZGDMeJ8nb90bD3z,0.42736842105263156,0.9377172362525867,0.6363636363636364,0.7581848503467044,1.0,0.06277836691410393,0.00159273674453991,0.8082329317269077,0.5026993355481728,0.35526315789473684,0.8441646675163056
3bIbzNBxRIpG2h5oRcoHyV,0.37473684210526315,0.7579008699495711,0.6363636363636364,0.7922701073758742,1.0,0.06574761399787911,0.12047871339610117,0.8273092369477911,0.29194352159468434,0.3066801619433198,0.3987883274608292
3T6DeNvTcUjM7nLRVLlXlT,0.4568421052631579,0.7609145520663814,0.36363636363636365,0.6799204189707131,0.0,0.04093319194061506,0.003038525160875086,0.8795180722891567,0.09364617940199335,0.25708502024291496,0.8434665267261414
6MF9mKOj9CHFg305FVp7wn,0.20421052631578948,0.21543808892371363,0.0,0.5220457005763774,1.0,0.039872746553552496,0.6606413300546601,0.8985943775100402,0.08534053156146179,0.03451417004048583,0.45692611889946777
3aCjJgEAW018s9BuGiAgob,0.6736842105263158,0.6494083137443996,0.4545454545454546,0.7795429942362271,0.0,0.1983032873806999,0.12449479233036555,0.0,0.05959302325581395,0.5546558704453441,0.4356445385711073
71BgDMZ6FbL5AKcERaxJ6n,0.9021052631578946,0.6222851746931067,0.8181818181818182,0.8303636736007491,0.0,0.08738069989395547,0.1485912659359518,0.0,0.06613372093023255,0.6761133603238867,0.4591142514431367
1oH5Mg9dyAj15lWUmXvmFW,0.6884210526315789,0.7860285697064674,0.7272727272727273,0.8299833230931275,0.0,0.1919406150583245,0.21084048941704966,0.0,0.0454734219269103,0.6103238866396761,0.44454700502286526
3ERZA2UXA1cD5WAELjSpa6,0.9315789473684211,0.7639282341831917,0.7272727272727273,0.8556130957605549,0.0,0.22905620360551432,0.21987666701914452,0.0,0.14451827242524917,0.6123481781376519,0.6468766399280306
5MLjVCMjJKwXLk6JmPeOPe,0.5947368421052631,0.24155666726940306,0.18181818181818182,0.7721115304719274,1.0,0.03372216330858961,0.7650593823455338,9.337349397590362e-06,0.27221760797342187,0.23987854251012145,0.38260458055326485
1Tu5fpEjGl78R4mA6pQ7Tk,0.84,0.6765314527956925,0.5454545454545454,0.869422744960356,1.0,0.04687168610816543,0.09156294506939765,0.0,0.06914451827242524,0.8522267206477733,0.4777157208186521
0Tdh0VTkzmPGeAQIXHYhVJ,0.7526315789473683,0.8252064372250014,0.4545454545454546,0.8614646420316571,0.0,0.05249204665959704,0.13353096993246039,0.0,0.35112126245847175,0.9210526315789475,0.7119911537596522
663iGCIjbc3DfpGOooKvDR,0.9084210526315789,0.6504128744500031,1.0,0.8064308493519414,0.0,0.16542948038176034,0.19678421314712435,0.0,0.7892441860465117,0.770242914979757,0.4264656271084789
4qhw4uLzaW0TjgGvTxJ2Pu,0.7,0.6815542563237097,0.18181818181818182,0.8735773428128385,1.0,0.3075291622481442,0.1124465555275724,0.0,0.07599667774086379,0.6983805668016194,0.42952057875402955
2neYa7NyqIuPR67tehREKZ,0.6599999999999999,0.5951620356418138,0.6363636363636364,0.7738962520846135,1.0,0.05068928950159067,0.25401333796039177,0.0,0.3635797342192691,0.3937246963562753,0.4732738586100907
3uPt20NZVz4AOhFPUzzEv6,0.7863157894736842,0.6504128744500031,0.9090909090909092,0.8349863951549199,0.0,0.23223753976670203,0.3343349166456793,0.0,0.1549003322259136,0.8502024291497975,0.41237630257140717
5hNGxdPZJ4tLLkbIHHVYJp,0.4936842105263157,0.6323307817491411,0.7272727272727273,0.8247169314491356,0.0,0.0904559915164369,0.3152585417079235,0.0,0.12167774086378738,0.7722672064777328,0.4283398305720069
6n1j8k7ApN8ZkjG2Yczyei,0.8189473684210526,0.5911437928194,0.7272727272727273,0.854589075163112,1.0,0.2863202545068929,0.468873560943536,0.0,0.0699750830564784,0.521255060728745,0.4591564210210661
3ScM8IvndjLcJ9VyAc4EnS,0.7642105263157895,0.732786852309485,0.09090909090909091,0.832470230258346,0.0,0.16861081654294804,0.11043851606044022,3.2228915662650605e-06,0.07267441860465115,0.4352226720647773,0.7971221605817528
3U0oiHpXqrIS3AsOvkaS08,0.6642105263157895,0.7980832981737087,0.09090909090909091,0.8603821059715031,1.0,0.042523860021208906,0.00024233020289351256,0.011546184738955823,0.3708471760797342,0.6032388663967612,0.43326430017242673
2N1D0rf5uu3kYLxgEXWB8E,0.4105263157894737,0.759909991360778,0.36363636363636365,0.8505222505046961,0.0,0.34146341463414637,0.4588333636078751,0.0,0.17151162790697674,0.6346153846153846,0.7877651997900892
0XVoi0Laai9IeAYu4rdLGs,0.5021052631578947,0.6453900709219859,1.0,0.9256561046256475,1.0,0.04856839872746554,0.5742956329679758,0.0,0.07734634551495016,0.13663967611336034,0.5764159607166954
0ee8m2bFx5PgHiop3oaQSY,0.6652631578947368,0.7086773953750025,0.9090909090909092,0.9135726615758216,1.0,0.2545068928950159,0.10843047659330803,5.1606425702811245e-06,0.18397009966777408,0.5951417004048583,0.8242278281730265
0ujyZVgw0rpdH1dWgIy2qt,0.6799999999999999,0.8081289052297431,0.6363636363636364,0.8855144972058868,1.0,0.1420996818663839,0.08835008192198614,1.465863453815261e-06,0.23691860465116277,0.5576923076923077,0.43119799085388716
7Kcjtnzm5NM7abCLAwr8dE,0.7863157894736842,0.7619191127719848,0.09090909090909091,0.9058193627666112,1.0,0.06415694591728525,0.007124885476489091,0.00014959839357429718,0.2504152823920266,0.4838056680161943,0.43097308643826376
6v0OnoQPU4AnhJAQMAvLbe,0.7157894736842105,0.7408233379543125,0.7272727272727273,0.866731033675649,1.0,0.05259809119830329,0.0034501732516371846,0.002198795180722892,0.06301910299003323,0.5475708502024292,0.43158220256391033
1LxDdPfaptGhHEN1FNBChu,0.5526315789473684,0.8091334659353465,0.9090909090909092,0.8962520846133593,1.0,0.11770943796394485,0.16063950273874494,5.261044176706827e-06,0.19746677740863786,0.8836032388663968,0.8240357223180149
0qetu9HC8KVCPgQz9lxOj9,0.8810526315789473,0.7388142165431056,0.9090909090909092,0.8434711372480179,0.0,0.32025450689289503,0.04628165508556678,3.744979919678715e-06,0.3085548172757475,0.5971659919028339,0.45231089287053006
39Fp08QFko8zyYjNbuhJJf,0.5789473684210527,0.6986317883189681,1.0,0.8822668890254252,1.0,0.02735949098621421,6.351428834539115e-05,0.030120481927710843,0.07776162790697673,0.5495951417004049,0.4029303171152261
1tLP9KYxSAv1sGz9UQpGPf,0.4094736842105263,0.41534566933879813,0.7272727272727273,0.8480938588021887,1.0,0.03255567338282079,0.8845377306398992,2.2991967871485944e-06,0.11960132890365449,0.3481781376518218,0.6532395606867082
0wHRZwbNWH2TcSBIhyMT1i,0.43052631578947365,0.3751632411146606,0.8181818181818182,0.8356593229760967,1.0,0.035630965005302224,0.8905618490412957,0.0,0.10610465116279069,0.21153846153846154,0.604018292225804
0Aa8l5u2F86qQ6rfa06cM1,0.2926315789473684,0.268679806320696,0.7272727272727273,0.7963369320342902,1.0,0.0327677624602333,0.9658633290587527,0.0,0.08741694352159468,0.14878542510121456,0.6532067621260964
1D9QqNCGwgKJVVct8fcBpx,0.2926315789473684,0.3379944950073333,0.36363636363636365,0.7814740045056908,0.0,0.04019088016967127,0.9347387173182039,0.0023995983935742975,0.08949335548172757,0.23076923076923078,0.8593925706574705
2CZX6RHW9EYFhhTANVsF5A,0.47157894736842104,0.33598537359612646,1.0,0.79145089089792,1.0,0.035630965005302224,0.9708834277265832,1.0341365461847391e-06,0.09053156146179402,0.3765182186234818,0.3821875702826299
7iQAwRV4iWorC0vceLR17T,0.4126315789473684,0.32393064512888514,0.2727272727272727,0.8119605605781329,1.0,0.03107104984093319,0.9427708751867325,6.265060240963856e-06,0.11544850498338871,0.3076923076923077,0.6608535122572907
3wtbl8uMml7VgxaDEvGCJ7,0.8178947368421052,0.5459385610672454,0.5454545454545454,0.8703589923637323,1.0,0.07274655355249204,0.04306879193815528,0.0,0.054298172757475074,0.688259109311741,0.35146000449808834
2ccfWsFhG3VNwmMNuvJJPJ,0.41789473684210526,0.71671388101983,0.18181818181818182,0.8131016121009979,1.0,0.03817603393425238,0.08855088586869936,7.781124497991969e-06,0.06031976744186046,0.39574898785425106,0.8153769023165155
3WiNoJg2W3YBRqKf1YWrgL,0.6778947368421052,0.7830148875896571,0.36363636363636365,0.8538868896105798,1.0,0.0391304347826087,0.24497716035829686,0.26104417670682734,0.10506644518272423,0.7439271255060729,0.45904865432191316
4m2DP2oKzcBZiosg0ylcza,0.7105263157894737,0.6624676029172443,0.5454545454545454,0.8204745604025866,1.0,0.0383881230116649,0.25702539716109,0.0,0.11856312292358803,0.6487854251012146,0.44525451683034717
4Up2AJmO8k5TeQHutZ4Wjn,0.5926315789473683,0.2636570027926788,0.6363636363636364,0.6853623570028382,1.0,0.03054082714740191,0.49196601481555613,0.02349397590361446,0.11025747508305647,0.16902834008097167,0.3607326261338931
4z7cndHOw9AHl8p0g1w8pp,0.6736842105263158,0.851325015570691,0.5454545454545454,0.8344012405278096,0.0,0.034676564156945915,0.02760688804123742,0.00010542168674698796,0.07942275747508305,0.917004048582996,0.5997497938376191
0ZHlkdoO65S0xzwaUU1uDS,0.8263157894736842,0.8051152231129327,0.6363636363636364,0.8153544574153722,1.0,0.13785790031813364,0.5672674948330132,0.0,0.1040282392026578,0.7196356275303644,0.5288767898643076
1KUEZAhpvuBfGm7zzRXRCs,0.4484210526315789,0.5790890643521588,0.8181818181818182,0.7740132830100356,1.0,0.03244962884411453,0.38252786385685184,0.0322289156626506,0.07319352159468437,0.4190283400809716,0.824344965889497
3fc7X8RI03WzhQIQxhDtfh,0.6631578947368421,0.8422839692202599,0.0,0.884431961145733,1.0,0.03319194061505833,0.09487621019016576,0.09136546184738956,0.0625,0.7439271255060729,0.5432285028862733
4mt9DL426qBdPZDSVgU5KQ,0.5452631578947368,0.4685873867357805,0.18181818181818182,0.7676643553058897,1.0,0.025980911983032876,0.5030102318847832,0.03674698795180723,0.07423172757475081,0.20445344129554657,0.692654059524702
